1
844,552
0,0
11,325
606,451
1
0
circle,100.5,194.5,6.4011509
circle,799.66667,501.16667,8.6130267
circle,813.83333,502,0
circle,813.83333,502.83333,9.2683744
circle,791.33333,479.5,7.3948131
circle,690.5,355.33333,4.1211219
circle,666.33333,117.83333,5.6075097
circle,681.33333,317.83333,10.1076
circle,614.89815,309.68519,7.3519972
circle,748.2,11.8,7.5525198
circle,829.8,41.8,4.8042526
circle,316.2,117.4,22.789708
circle,348.6,118.6,11.133234
circle,564.6,107.8,18.135427
circle,538.2,115,12.434339
circle,525,400.6,4.3104914
circle,535.8,405.4,4.6694852
circle,451.8,353.8,5.4758741
circle,441,363.4,4.7920408
circle,297.66389,392.15741,7.1212182
circle,444.6,514.6,9.3850268
circle,448.2,525.4,6.1148306
circle,429,509.8,7.422227
circle,455.4,224.2,9.2608661
circle,510.6,218.2,4.9421228
circle,208.2,208.6,7.2705581
circle,807,376.6,8.4976138
circle,775.8,461.8,8.7552076
circle,463.7,467.06667,4.3015126
circle,471.33333,466.16667,5.3076968
circle,490.10648,319.31481,3.1653452
circle,481.44907,327.92593,4.1506638
circle,336.19444,277,4.921576
circle,556.10185,168.2037,5.7295828
circle,560.73148,160.10185,4.712114
circle,344.875,274.68519,3.8998611
circle,344.875,265.42593,4.6418045
circle,346.61111,286.25926,4.7707941
circle,471.03241,351.07407,4.6276587
circle,647.53704,352.81019,4.3175807
circle,637.12037,294.36111,4.992428
circle,623.81019,257.90278,4.5302454
circle,634.22685,264.26852,3.5044972
circle,629.01852,285.10185,2.7086636
circle,637.12037,279.31481,4.7986307
circle,548.5787,329.66204,9.0670585
circle,578.09259,303.62037,11.574074
circle,538.16204,252.69444,4.2429801
circle,461.19444,303.04167,5.1086053
circle,454.8287,312.87963,4.4911445
circle,532.375,344.70833,4.5619003
circle,524.85185,341.81481,4.9459011
circle,292.79167,290.88889,5.5535038
circle,287.00463,277,4.3053291
circle,435.73148,373.06481,6.0556947
circle,426.47222,381.16667,5.6756591
circle,404.48148,152.5787,5.4115552
circle,387.69907,162.41667,7.3982429
circle,375.5463,163.57407,5.1184749
circle,399.85185,187.30093,5.0768438
circle,515.59259,175.72685,6.2562846
circle,152,460,15.617703
circle,141,477,6.9706895
circle,239,59,12.381484
circle,259,235,5.8876577
circle,310,250,4.4304422
circle,316.30556,260.69444,4.4635018
circle,326.47222,256.16667,6.2460702
circle,327.86111,265.19444,5.5911438
circle,142.44444,154.08333,5.0930456
circle,301.47222,343.66667,5.1011989
circle,721.61111,241.58333,4.5548886
circle,726.47222,237.41667,5.1227345
circle,734.80556,239.5,5.501351
circle,702.16667,237.41667,4.8164663
circle,698,213.80556,6.2025462
circle,672.30556,226.30556,9.0721172
circle,778.55556,352.69444,5.3632786
circle,809.80556,324.22222,5.5418064
circle,732.72222,315.88889,5.7516247
circle,713.27778,315.88889,6.4860625
circle,732.02778,251.30556,5.0713003
circle,715.36111,227,5.2332872
circle,718.83333,211.02778,5.9030052
circle,738.27778,221.44444,3.9071911
circle,744.52778,227,4.3582063
circle,688.27778,197.13889,5.9224377
circle,691.05556,168.66667,6.7902532
circle,686.88889,263.80556,6.6863965
circle,161.88889,358.25,4.792616
circle,374.38889,405.47222,5.8185361
circle,604.25,324.22222,6.1522715
circle,556.33333,135.33333,5.9137971
circle,648,190.88889,6.1131117
circle,826.47222,211.72222,6.2726372
circle,832.72222,395.75,5.5094891
circle,725.77778,356.86111,13.888889
circle,235.8,221.8,4.8787786
circle,71.4,452.2,11.773496
circle,359.4,543.4,8.0984024
circle,145.8,9.4,10.311719
circle,615,47.8,14.000473
circle,610.2,5.8,7.5822058
circle,114.6,23.8,3.9947376
circle,91.8,7,5.1340071
circle,67.8,5.8,6.6191939
circle,395.4,122.2,9.7814366
circle,42.6,327.4,8.9855225
circle,708.33333,289.2,3.7735986
circle,693,338.66667,8.2519557
circle,714.66667,336.16667,7.4390642
circle,735.5,333.66667,7.4497693
circle,773.83333,302.83333,6.1579394
circle,833.18321,328.52482,3.8311797
circle,618,133.66667,6.8981044
circle,621.33333,172,5.2335299
circle,689.66667,125.33333,4.4002373
circle,763,97,4.4877799
circle,741.33333,385.33333,4.4807541
circle,749.66667,377,4.9762201
circle,770.5,433.66667,4.4004423
circle,628,431.16667,8.2801873
circle,621.33333,450.33333,4.7776163
circle,399.66667,237.83333,6.5263388
circle,257.16667,307,6.4294114
circle,640.5,228.66667,4.1266557
circle,694.66667,138.66667,5.5600896
circle,780.5,98.666667,6.2997571
circle,823,104.5,5.4925276
circle,832.16667,109.5,5.7657779
circle,579.66667,254.5,4.9333667
circle,611.33333,246.16667,8.5050097
circle,663,331.16667,5.6453023
circle,663,317.83333,4.0184229
circle,633.83333,343.66667,4.9642096
circle,502.16667,98.666667,7.0143728
circle,705.5,255.33333,6.8417351
circle,638.83333,245.33333,10.251098
circle,150.6,53.8,18.766181
circle,213,395.8,8.4795339
circle,190.2,341.2213,8.5734573
circle,437.4,400.6,12.026675
circle,298.2,157,6.4438151
circle,288.6,166.6,6.0046407
circle,497.4,43,12.384801
circle,468.6,53.8,14.405298
circle,55.8,407.8,5.551138
circle,322.2,416.2,4.7285301
circle,333.74907,413.75741,6.4863362
circle,417,419.8,7.5098566
circle,143.4,411.4,11.34385
circle,749.4,455.8,9.5332841
circle,814.2,533.8,9.547641
circle,364.3,150.53333,3.2477836
circle,378.83333,144.5,9.8318304
circle,823,247.83333,6.2042687
circle,816.33333,254.5,16.666667
circle,670.5,346.16667,5.7686983
circle,685.5,287,5.3977569
circle,690.5,230.33333,4.4555762
circle,685.5,217.83333,5.370294
circle,800.5,436.16667,7.5505022
circle,786.33333,387.83333,4.1787803
circle,663.83333,422.83333,0
circle,663.83333,422.83333,4.5615882
circle,592.16667,409.5,5.1226288
circle,726.6,446.2,5.3921251
circle,685.8,429.4,10.968538
circle,727.8,191.8,5.0418033
circle,591,151,7.1857131
circle,249,11.8,9.7464387
circle,175.8,545.8,5.8023012
circle,208.2,415,3.7016684
circle,207,423.4,4.5630439
circle,216.6,427,0
circle,216.6,427,6.9614011
circle,773.4,193,9.7602361
circle,747,487,5.9965195
circle,733.8,484.6,7.7507239
circle,46.2,433,4.9305758
circle,502.2,77.8,6.7148992
circle,412.2,71.8,8.2731603
circle,603,524.2,5.1553717
circle,292.2,325,5.9071779
circle,144.6,286.6,5.2953409
circle,153,297.4,7.2208194
circle,717,43,6.0703913
circle,661.8,443.8,5.0217161
circle,621,499,4.6679516
circle,383.4,368.2,4.2805848
circle,357.12778,473.71481,2.3804793
circle,40.152778,458.85185,5.5805371
circle,706.7963,405.63426,6.7625774
circle,688.85648,399.26852,5.3148342
circle,699.27315,381.3287,3.109591
circle,826.00926,413.15741,4.5621186
circle,819.06481,446.14352,5.5631553
circle,758.87963,399.84722,6.2222359
circle,819.64352,362.23148,4.8962922
circle,822.53704,461.76852,6.3116624
circle,679.01852,337.34722,6.3194144
circle,779.71296,415.47222,4.0183626
circle,801.125,412.5787,3.7982824
circle,493.83333,296.83796,4.2785453
circle,492.67593,283.52778,4.5586549
circle,716.05556,380.1713,4.1921115
circle,714.31944,420.68056,8.5848333
circle,732.25926,409.10648,4.0521048
circle,648.34722,472.18519,6.0361416
circle,667.44444,462.34722,4.544808
circle,634.45833,480.86574,5.1071886
circle,803.43981,310.72685,4.7867532
circle,356.68056,516.16667,5.8076085
circle,385.03704,387.69444,5.5623771
circle,398.92593,453.08796,6.0384745
circle,475.89352,405.05556,4.388112
circle,526.24074,474.5,5.9780949
circle,448.11574,541.05093,5.4392011
circle,294.75926,436.30556,6.1397713
circle,277.39815,438.62037,5.4868417
circle,280.29167,354.70833,5.5078741
circle,205.06019,455.40278,6.0447522
circle,376.93519,488.38889,5.5709243
circle,81.217593,340.81944,8.8964218
circle,176.7037,265.00926,8.9653842
circle,190.59259,357.02315,5.6964251
circle,107.83796,382.48611,4.3182588
circle,104.36574,396.375,4.5114287
circle,118.25463,388.85185,4.9359512
circle,135.03704,270.21759,5.8987824
circle,441.1713,465.81944,5.0556404
circle,76.587963,269.63889,5.4331881
circle,194.64352,270.7963,5.2746259
circle,209.68981,270.7963,3.4174858
circle,159.34259,330.98148,4.5046491
circle,214.89815,412,6.0818449
circle,422.07407,442.09259,7.8647741
circle,339.89815,506.3287,5.1504979
circle,54.018519,314.19907,4.7826012
circle,337.00463,396.375,7.0271949
circle,379.8287,328.08796,5.2856213
circle,324.27315,424.15278,4.7390051
circle,319.64352,432.25463,4.9190806
circle,260.61574,397.53241,5.7259832
circle,283.18519,501.12037,4.8917202
circle,288.39352,506.3287,4.937843
circle,207.375,501.69907,4.7222924
circle,121.72685,291.62963,6.5306178
circle,173.23148,351.23611,7.2224304
circle,268.71759,473.9213,6.9040775
circle,409.9213,280.05556,8.2764139
circle,341.63426,381.90741,5.1193568
circle,510.03704,392.32407,5.7421414
circle,191.75,291.05093,7.4433099
circle,282.60648,342.55556,6.3469873
circle,31.449074,314.19907,5.8301737
circle,66.171296,363.38889,5.4153466
circle,88.740741,381.90741,5.0054263
circle,114.2037,358.18056,8.4818552
circle,100.89352,351.23611,7.7016483
circle,56.333333,440.35648,5.5511416
circle,124.04167,463.50463,7.7366144
circle,295.91667,402.16204,7.3163288
circle,287.81481,420.68056,4.228667
circle,274.50463,420.10185,4.0888213
circle,266.40278,418.36574,4.7398159
circle,257.72222,419.52315,4.627019
circle,249.04167,420.10185,4.0704595
circle,247.30556,334.4537,4.8297936
circle,177.28241,317.09259,5.0441062
circle,179.59722,460.61111,5.4985475
circle,119.41204,300.31019,4.986409
circle,111.31019,303.2037,4.8288643
circle,108.41667,333.2963,3.8454372
circle,98.578704,330.98148,4.975377
circle,63.856481,513.85185,4.9142301
circle,235.15278,430.51852,5.0022023
circle,464.31944,484.33796,5.0362052
circle,330.63889,369.75463,5.5745122
circle,343.94907,226.81481,4.9590551
circle,350.89352,211.76852,5.520335
circle,101.47222,311.30556,4.6710123
circle,88.162037,315.93519,4.6508181
circle,71.958333,328.66667,4.5040393
circle,75.430556,321.72222,4.5614491
circle,282.02778,464.08333,5.4253543
circle,288.39352,477.97222,5.8102485
circle,280.29167,484.33796,5.1866489
circle,78.324074,525.42593,5.1048158
circle,91.634259,523.11111,5.4093062
circle,82.375,516.74537,5.7139005
circle,74.851852,519.06019,5.423357
circle,43.601852,480.28704,4.4283486
circle,30.291667,485.49537,5.0123107
circle,43.023148,490.7037,5.4197777
circle,46.49537,498.80556,5.2954902
circle,192.3287,501.69907,5.6795581
circle,326.58796,547.41667,5.4781682
circle,275.66204,511.53704,5.8705284
circle,312.69907,545.68056,4.7893098
circle,152.39815,510.37963,5.7790442
circle,131.56481,513.27315,6.5739
circle,223,469.29167,5.424642
circle,312.69907,455.40278,4.2709853
circle,705.06019,392.32407,6.2861966
circle,382.72222,347.76389,6.0837967
circle,103.20833,241.86111,8.2185346
circle,269.2963,175.31019,6.0709513
circle,303.43981,201.35185,5.6343766
circle,321.37963,207.71759,4.9767082
circle,383.87963,179.36111,5.4982362
circle,257.72222,165.47222,6.2462217
circle,160.5,151.00463,3.0780088
circle,172.07407,156.21296,5.4037766
circle,185.38426,156.79167,4.1672541
circle,168.02315,207.71759,5.503916
circle,220.68519,285.84259,5.5002692
circle,121.72685,258.64352,4.1159978
circle,111.31019,258.64352,4.6155283
circle,34.342593,356.44444,5.4303174
circle,24.50463,350.0787,4.8439288
circle,141.40278,346.60648,5.9708271
circle,132.14352,348.9213,6.2493421
circle,14.087963,531.21296,4.9756919
circle,62.12037,487.81019,4.7874039
circle,70.222222,541.62963,3.9933916
circle,178.43981,533.52778,4.7544587
circle,163.39352,544.52315,4.6800098
circle,282.60648,538.73611,4.078792
circle,293.60185,530.05556,4.3974591
circle,383.30093,524.26852,6.6834664
circle,429.01852,530.05556,4.5233088
circle,273.92593,545.68056,4.2294921
circle,321.37963,381.3287,3.9930261
circle,319.64352,397.53241,4.3332574
circle,279.71296,393.48148,4.5196832
circle,279.71296,405.05556,4.889606
circle,538.97222,232.60185,3.5718165
circle,549.96759,230.86574,3.8996882
circle,552.28241,225.0787,3.5807345
circle,383.30093,246.49074,4.8494553
circle,22.768519,440.93519,4.7212138
circle,21.032407,419.52315,4.3267605
circle,204.48148,356.44444,5.4253857
circle,191.1713,320.56481,4.0123234
circle,78.324074,241.28241,4.3967547
circle,209.68981,307.25463,6.4585046
circle,71.958333,226.81481,7.4718972
circle,302.28241,69.986111,7.4271755
circle,326.00926,62.462963,7.8537401
circle,628.09259,158.52778,6.4215129
circle,437.12037,43.365741,5.1910111
circle,746.72685,37,6.1876015
circle,731.68056,64.777778,6.0460667
circle,743.25463,68.828704,5.6943741
circle,809.80556,225.0787,5.564354
circle,203.42647,109.27022,7.5323564
circle,223.75735,153.99816,5.8386443
circle,322.36213,220.07353,4.5478252
circle,105.83824,8.6323529,3.8975554
circle,79.408088,104.1875,5.6807841
circle,522.62132,99.104779,7.9775147
circle,254.25368,440.6636,8.1337616
circle,451.46324,454.89522,8.8206672
circle,658.83824,308.51287,7.294116
circle,651.72243,291.23162,6.4931693
circle,681.20221,246.24954,3.5067946
circle,661.3796,288.43612,3.1442494
circle,802.42509,333.16406,4.1534969
circle,793.78447,336.46783,3.3460165
circle,832.15901,336.21369,3.3910305
circle,816.65671,275.22105,3.7777109
circle,666.97059,275.98346,2.9912537
circle,670.52849,236.0841,3.2703044
circle,732.79182,210.6705,3.706629
circle,686.7932,242.18336,3.521298
circle,830.12592,224.13971,3.9653755
circle,710.17371,208.38327,2.9911016
circle,665.19164,200.25092,3.2709376
circle,648.92693,178.14108,3.6450847
circle,625.29228,202.79228,3.1501323
circle,589.20496,190.84789,3.2447357
circle,621.98851,209.90809,3.133212
circle,617.41406,204.06296,3.6198134
circle,756.93474,146.11994,3.2352415
circle,806.23713,199.23437,3.2812947
circle,791.75138,225.15625,3.6611382
circle,786.92279,244.97886,2.7795213
circle,774.47013,160.35156,3.0914782
circle,725.67601,170.517,5.0827213
circle,743.97381,159.08088,3.3997621
circle,715.25643,178.39522,3.6520087
circle,694.67142,150.69439,2.916201
circle,721.86397,147.39062,4.1697285
circle,634.94945,165.43428,3.5611884
circle,638.50735,168.99219,3.2601782
circle,642.06526,173.3125,2.7264596
circle,631.39154,135.1921,3.5219236
circle,636.7284,126.80561,3.89868
circle,641.04871,139.51241,2.6715471
circle,753.37684,133.41314,2.7738616
circle,768.11673,120.96048,3.7348321
circle,748.03998,172.29596,5.0827213
circle,406.48116,250.82399,4.1143669
circle,423.50827,246.50368,2.9405359
circle,465.94899,182.96967,3.3195376
circle,494.15809,238.37132,3.7416053
circle,709.15717,299.87224,3.7893821
circle,704.07445,305.2091,3.7699287
circle,746.7693,416.26654,3.375576
circle,826.56801,433.29366,5.0827213
circle,838.76654,426.43199,3.7714373
circle,839.52895,440.15533,5.0827213
circle,823.51838,422.87408,3.9452084
circle,609.53585,457.43658,3.8466622
circle,745.49862,363.91452,4.05138
circle,733.55423,457.43658,3.685446
circle,764.05055,478.27574,3.3966065
circle,795.30928,452.09972,3.2463407
circle,806.7454,468.11029,3.1642058
circle,809.5409,473.95542,4.0261507
circle,771.67463,484.62914,4.0388674
circle,837.49586,539.77665,3.2745609
circle,786.16039,488.18704,3.8868196
circle,730.75873,536.98116,3.9255888
circle,705.59926,498.09835,3.2203799
circle,697.21278,497.0818,3.5694895
circle,748.29412,545.87592,3.5226125
circle,802.17096,539.77665,3.5683841
circle,828.34697,524.78263,2.7739522
circle,785.65211,502.16452,5.0827213
circle,494.66636,507.24724,5.0827213
circle,548.79733,501.91039,5.0827213
circle,538.88603,524.78263,5.0827213
circle,409.53079,517.41268,5.0827213
circle,490.60018,530.88189,5.0827213
circle,606.23208,504.96002,3.4202794
circle,611.3148,513.85478,3.9169334
circle,574.46507,544.09697,5.0827213
circle,596.82904,541.04733,3.5367329
circle,599.87868,548.16314,3.0199874
circle,399.61949,542.06388,3.9074446
circle,371.41039,510.55101,4.0444274
circle,383.35478,509.53447,4.0630311
circle,343.96369,458.9614,5.0827213
circle,351.84191,485.13741,5.0827213
circle,347.01333,474.20956,5.0827213
circle,79.91636,399.23943,3.3248069
circle,87.032169,401.01838,3.039506
circle,91.606618,407.62592,2.8834508
circle,133.03079,359.34007,5.0827213
circle,150.0579,445.23805,3.8339311
circle,17.398897,405.84697,3.5159955
circle,5.4545037,394.15671,3.326509
circle,4.6920956,381.19577,3.1987695
circle,16.636489,204.3171,3.0263964
circle,61.872702,164.41774,3.2649691
circle,100.50138,181.44485,3.7591538
circle,181.57077,222.10662,4.0463282
circle,10.537224,118.41912,3.6397956
circle,86.778033,68.100184,3.6538094
circle,67.463695,69.116728,3.5794583
circle,6.4710478,39.128676,3.779014
circle,282.20864,42.940717,5.0827213
circle,298.72748,90.972426,3.4242979
circle,217.14982,87.160386,5.0827213
circle,199.36029,69.625,4.1575364
circle,205.96783,65.558824,3.3450614
circle,154.63235,101.90028,4.4126509
circle,361.49908,190.59375,4.0181748
circle,200.37684,17.78125,8.3492052
